,game_seconds_remaining,home_wp,away_wp
115,1288.0,0.15800283902013257,0.8419971609798674
116,1247.0,0.13099030486233854,0.8690096951376615
117,1208.0,0.12967203736506627,0.8703279626349337
118,1167.0,0.11135589527599055,0.8886441047240095
119,1125.0,0.10571846968368592,0.8942815303163141
120,1117.0,0.07533597895628463,0.9246640210437154
121,1117.0,0.07920854255548006,0.92079145744452
122,1117.0,0.07920854255548006,0.92079145744452
123,1089.0,0.07929919167851733,0.9207008083214827
124,1061.0,0.08865324972713344,0.9113467502728666
125,1036.0,0.10356736650619383,0.8964326334938062
126,1030.0,0.09592861639484929,0.9040713836051507
127,1023.0,0.08500773240899538,0.9149922675910046
128,995.0,0.11888222408698805,0.881117775913012
129,964.0,0.13186930071839592,0.868130699281604
130,959.0,0.12487386358887088,0.8751261364111291
131,931.0,0.11652644863216756,0.8834735513678325
132,926.0,0.09748950841999254,0.9025104915800075
133,922.0,0.07839294025060561,0.9216070597493944
134,900.0,,
135,900.0,0.06071057525346191,0.9392894247465381
136,869.0,0.07075457242463856,0.9292454275753614
137,833.0,0.06919269362634706,0.9308073063736529
138,811.0,0.04243613350383968,0.9575638664961603
139,771.0,0.037401836080928286,0.9625981639190717
140,733.0,0.04493779919162877,0.9550622008083712
141,693.0,0.026135302298496366,0.9738646977015036
142,649.0,0.024364860240491226,0.9756351397595088
143,605.0,0.02767199630974404,0.972328003690256
144,600.0,0.0162223841357797,0.9837776158642203
145,555.0,0.0185225050535357,0.9814774949464643
146,511.0,0.018647251050479152,0.9813527489495208
147,504.0,0.025635505288091887,0.9743644947119081
148,500.0,0.02878488245844633,0.9712151175415537
149,500.0,0.02878488245844633,0.9712151175415537
150,493.0,0.02475945193232064,0.9752405480676793
151,487.0,0.020188681320110674,0.9798113186798894
152,487.0,0.02415204397075939,0.9758479560292406
153,466.0,0.03515830991750751,0.9648416900824925
154,440.0,0.04093281288636651,0.9590671871136335
155,435.0,0.03694367023243568,0.9630563297675643
156,420.0,0.03814424853071489,0.9618557514692851
157,397.0,0.041616556309266,0.958383443690734
158,393.0,0.03794149384960134,0.9620585061503987
159,388.0,0.03250406399606358,0.9674959360039365
160,355.0,0.025848161051444128,0.9741518389485558
161,348.0,0.0108837542498329,0.9891162457501671
162,344.0,0.01279259665867527,0.9872074033413247
163,344.0,0.01279259665867527,0.9872074033413247
164,340.0,0.01518120229084674,0.9848187977091533
165,340.0,0.01518120229084674,0.9848187977091533
166,336.0,0.019121749307574598,0.9808782506924254
167,336.0,0.019121749307574598,0.9808782506924254
168,328.0,0.021944159052057138,0.9780558409479428
169,305.0,0.024423145189501533,0.9755768548104985
170,283.0,0.02831504983716955,0.9716849501628304
171,257.0,0.02828588762824809,0.9717141123717519
172,246.0,0.02891651299385245,0.9710834870061475
173,241.0,0.05153009983849637,0.9484699001615037
174,241.0,0.054433216552687846,0.9455667834473122
175,240.0,0.03490915007826023,0.9650908499217398
176,195.0,0.027632352826436946,0.972367647173563
177,150.0,0.017402368554824243,0.9825976314451758
178,120.0,,
179,120.0,0.018007867585814963,0.981992132414185
180,77.0,0.005808547551852339,0.9941914524481477
181,39.0,0.005138265995062619,0.9948617340049374
182,0.0,0.0,1.0
